ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE
11210,2015-11-23 19:56:07,13.093481,80.228684,12.95142,80.245199,taxi ac,10,1,7,46,527.35
11216,2015-08-25 17:42:02,28.744429,77.121643,28.746784,77.100189,Taxi AC,20,16,6,16,412.33
11228,2016-10-15 02:37:01,12.970884,77.546405,13.065358,77.517202,Taxi AC,13,14,13,31,441.6
11235,2015-06-07 22:23:55,13.116562,80.144358,13.187635,80.206652,taxi ac,11,1,0,22,280.19
11242,2016-02-22 09:51:47,25.270715,83.004004,25.270026,83.005995,Taxi AC,14,2,6,10,247.81
11253,2016-04-04 10:37:58,12.972053,80.165436,12.981492,80.206217,Taxi AC,14,14,30,18,228.37
11255,2016-12-09 01:01:35,25.288125,83.010566,25.270969,82.971255,taxi ac,6,13,0,38,992.01
11275,2015-07-04 15:43:39,19.201867,72.872144,19.155117,72.860254,Taxi AC,23,13,28,20,410.04
11284,2016-11-01 17:05:33,28.634181,77.153087,28.58101,77.018392,Taxi AC,19,10,82,43,1142.81
11286,2015-05-12 20:06:20,13.164916,80.189262,13.189437,80.237143,taxi ac,15,4,29,21,257.8
11289,2016-11-14 19:39:01,,,19.034147,72.869089,taxi ac,27,5,0,38,731.2
11301,2015-05-14 17:01:30,22.619826,88.449092,22.653358,88.397988,taxi ac,9,1,6,12,177.19
11306,2016-04-07 08:05:42,19.044353,72.875532,19.02955,72.84695,taxi ac,13,15,30,18,416.47
11311,2015-03-22 07:58:18,22.616855,88.384094,22.64335,88.45031,Taxi AC,9,5,23,28,459.49
11312,2015-11-10 06:28:17,22.544571,88.407745,22.514703,88.429573,taxi ac,7,1,11,9,147.57
11326,2015-06-10 19:42:32,25.357461,83.016428,25.309297,82.985527,Taxi AC,11,2,21,40,977.72
11329,2016-12-22 23:47:03,25.387655,83.01512,25.294007,83.017121,taxi ac,7,7,52,27,768.01
11330,2016-05-26 01:39:30,12.891553,80.164762,13.197476,80.244278,taxi ac,28,6,52,1,548.59
11332,2015-11-11 05:32:42,25.370824,83.007877,25.333244,83.008849,Taxi AC,5,16,10,10,284.5
11334,2016-11-07 13:42:34,12.958105,77.46573,13.068169,77.481019,Taxi AC,30,1,8,29,357.47
11335,2015-09-14 08:25:52,19.03774,72.859334,19.23074,72.840635,Taxi AC,25,4,84,48,1109.05
11351,2015-03-18 21:47:36,28.766145,77.179363,28.739644,77.123499,taxi ac,29,0,23,21,564.81
11357,2016-08-01 20:08:24,13.181469,80.232109,13.08135,80.1912,taxi ac,29,0,55,38,464.07
11358,2015-08-06 12:31:48,12.978144,80.134428,13.18934,80.239832,Taxi AC,28,18,52,47,572.6
11362,2016-11-13 07:24:17,13.027908,77.561757,13.103906,77.666039,Taxi AC,8,11,37,22,316.41
11366,2016-07-03 02:09:56,12.981424,80.155364,13.079883,80.17761,taxi ac,4,11,24,19,251.96
11375,2016-09-14 10:17:02,25.307121,82.984072,25.372652,82.968408,taxi ac,13,8,30,34,835.67
11377,2015-04-09 22:35:41,12.996448,80.256293,13.017428,80.205942,Taxi AC,9,14,3,35,459.83
11381,2016-06-22 06:05:17,12.882908,77.491785,12.868446,77.51413,taxi ac,13,9,9,12,169.46
11397,2016-04-14 12:25:42,13.025978,80.25261,12.894027,80.197659,Taxi AC,4,7,20,20,247.32
11405,2016-08-02 05:15:13,19.176651,72.845293,19.189359,72.86719,Taxi AC,1,0,0,10,209.32
11412,2015-11-16 03:03:47,28.584267,77.130917,28.628123,77.213882,taxi ac,1,9,75,48,1373.55
11417,2016-02-17 22:29:19,12.947221,77.662567,13.080743,77.47996,Taxi AC,15,9,31,28,404.71
11420,2016-09-23 03:07:23,22.707639,88.389426,22.723811,88.435333,taxi ac,2,7,23,48,786.47
11433,2015-08-16 02:54:41,28.710353,77.065475,28.766345,77.173576,Taxi AC,30,15,77,43,1232.05
11434,2016-10-11 16:25:56,28.622893,77.202509,28.675095,77.008475,taxi ac,24,15,8,37,1543
11435,2016-12-28 10:39:19,28.705098,77.037353,28.575959,77.105013,Taxi AC,18,12,40,26,684.52
11436,2015-10-12 19:15:07,28.676124,77.103526,28.679794,77.044569,Taxi AC,9,16,16,11,286.42
11438,2015-08-02 02:09:28,22.552074,88.435571,22.59747,88.421859,Taxi AC,16,16,6,15,255.6
11445,2015-01-13 02:21:07,19.1424,72.882555,19.081829,72.839427,Taxi AC,27,10,18,11,259.34
11452,2016-01-14 03:03:47,13.047857,77.561737,13.056694,77.642073,Taxi AC,22,5,28,19,275.08
11453,2015-10-20 20:38:16,12.91021,77.545365,13.110758,77.532801,Taxi AC,25,1,38,25,322.19
11460,2015-03-06 09:51:25,22.479845,88.430506,22.565492,88.42703,Taxi AC,14,8,47,28,436.02
11467,2015-10-19 18:53:44,19.092821,72.851716,19.144122,72.8637,Taxi AC,3,3,5,12,229.3
11486,2015-05-04 13:21:59,19.024515,72.873435,19.222692,72.860975,Taxi AC,17,14,44,28,570.12
11488,2016-10-21 09:09:12,22.651958,88.44903,22.468312,88.381116,Taxi AC,25,1,8,47,675.63
11496,2015-10-26 17:04:49,13.060558,80.179793,13.000633,80.227283,taxi ac,27,12,33,29,353.11
11498,2016-02-08 23:57:36,28.620074,77.088439,28.557247,77.011325,taxi ac,28,6,63,32,926.25
11500,2016-10-07 08:42:29,28.586434,77.209054,28.702025,76.961202,taxi ac,6,14,52,47,1341.18
11519,2016-04-23 07:22:20,28.671779,77.175735,28.66609,77.142818,taxi ac,1,2,31,43,1189.75
11523,2016-10-03 08:05:20,13.128861,77.46146,12.934388,77.461097,taxi ac,25,0,50,44,607.3
11527,2015-06-09 16:34:12,13.025849,80.250288,12.885665,80.247161,Taxi AC,1,12,78,45,549.23
11532,2016-06-23 20:27:27,13.049183,80.161507,12.996615,80.196432,Taxi AC,30,7,59,30,368.26
11535,2015-01-27 00:14:57,25.327617,83.011134,25.271561,83.006438,taxi ac,3,11,12,10,286.18
11536,2015-02-01 13:26:09,19.250205,72.836307,19.250785,72.883371,Taxi AC,18,3,4,19,364.38
11546,2016-08-04 05:11:23,22.563552,88.383413,22.521114,88.439703,taxi ac,25,4,11,16,262.49
11567,2016-04-23 03:24:58,13.107909,80.135631,13.13163,80.229439,taxi ac,17,9,16,27,357.85
11580,2015-05-07 19:07:30,13.055166,77.708604,12.937173,77.7092,taxi ac,25,7,46,37,489.23
11584,2016-05-07 17:00:02,28.574584,76.991244,28.563468,76.97221,Taxi AC,16,17,10,35,865.47
11593,2016-12-16 22:30:34,25.3021,82.988214,25.369512,82.964278,taxi ac,15,17,60,37,1071.67
11595,2015-05-28 01:36:46,25.28663,82.97877,25.305637,82.9768,Taxi AC,24,14,1,31,828.09
11602,2015-06-24 21:52:45,25.360283,82.980268,25.339031,83.016689,taxi ac,29,7,34,32,868.9
11603,2016-11-17 17:01:49,22.707394,88.407182,22.657388,88.400164,taxi ac,21,5,27,33,484.82
11606,2015-01-07 03:49:00,12.976998,80.241135,13.19986,80.177312,taxi ac,18,1,25,45,575.54
11611,2015-05-03 00:12:27,25.305323,82.965669,25.289161,82.969726,Taxi AC,23,10,7,4,121.33
11613,2016-08-16 09:34:59,28.673285,77.101049,28.739032,77.121265,taxi ac,11,11,36,27,694.65
11626,2015-07-13 19:52:46,13.040878,80.147271,12.997983,80.152739,Taxi AC,21,3,28,18,223.68
11634,2015-03-14 23:26:09,13.099738,80.152758,13.002168,80.242322,taxi ac,19,0,25,36,476.56
11654,2016-11-27 11:34:02,25.351899,83.00462,25.309676,82.976267,taxi ac,15,12,52,47,1180.08
11660,2016-12-22 12:49:27,28.571443,76.991603,28.734874,77.176623,taxi ac,15,2,67,35,927.58
11662,2015-03-17 18:47:23,22.494697,88.422999,22.494404,88.431639,taxi ac,6,9,29,25,1000
11678,2015-11-19 02:57:06,13.205232,80.247966,13.085974,80.230593,Taxi AC,2,8,6,37,478.05
11696,2015-02-07 23:51:54,25.271829,82.983183,25.266366,83.02112,taxi ac,13,2,3,12,320.49
11711,2015-08-20 04:15:24,22.454867,88.380175,22.548059,88.389241,taxi ac,18,18,44,29,506.95
11718,2016-10-13 20:55:09,13.02402,77.475814,12.917993,77.54806,taxi ac,6,16,71,43,582.59
11729,2016-04-18 03:16:11,13.052466,80.196656,13.042567,80.259788,taxi ac,7,3,52,35,471.6
11730,2016-02-05 02:31:11,22.559682,88.379365,22.482093,88.40632,taxi ac,21,6,7,21,337.2
11733,2016-06-21 05:58:23,19.188492,72.858426,19.071364,72.853283,Taxi AC,2,4,13,18,398.54
11745,2015-11-09 04:03:05,28.76859,77.139928,28.688303,77.131601,taxi ac,12,7,23,16,447.43
11747,2016-02-18 14:57:02,28.735393,76.987058,28.609182,76.988934,Taxi AC,22,1,36,34,849.62
11752,2015-04-27 16:33:43,12.951579,77.570409,13.058682,77.475832,Taxi AC,21,0,61,45,588.79
11753,2015-05-25 00:19:14,25.280205,82.992828,25.262591,82.999419,taxi ac,10,0,44,44,1208.19
11754,2015-06-16 15:24:16,22.736591,88.40434,22.533791,88.400404,taxi ac,25,10,31,43,647.56
11756,2016-09-05 14:57:27,12.86693,77.524534,12.960306,77.605458,taxi ac,7,13,33,27,350.77
11773,2015-01-17 10:26:21,28.756062,76.990958,28.580616,77.221984,taxi ac,5,0,29,40,973.55
11789,2015-10-26 17:32:37,28.644943,77.029384,28.579199,77.1004,Taxi AC,6,0,33,18,458.65
11797,2016-10-05 13:58:55,13.032563,77.555891,13.058349,77.636754,taxi ac,3,0,15,19,234.97
11808,2016-01-09 16:44:16,12.86677,77.622549,13.025395,77.540761,Taxi AC,22,0,48,31,407.29
11810,2015-02-11 01:12:13,28.745344,77.043039,28.689503,77.163243,Taxi AC,2,8,38,46,1293.05
11811,2016-12-28 03:24:05,25.38269,83.010291,25.286647,82.96888,taxi ac,9,10,34,31,849.36
11815,2016-11-08 12:50:50,25.351656,83.007806,25.310047,83.01552,taxi ac,24,13,68,37,944.68
11816,2015-12-08 20:27:36,12.999573,77.708278,12.846181,77.635943,taxi ac,17,14,17,31,402.27
11817,2015-07-09 03:51:46,19.162178,72.842519,19.030212,72.854267,taxi ac,21,6,48,40,903.56
11838,2015-06-16 05:28:41,19.168989,72.871255,19.164634,72.87805,taxi ac,2,11,0,4,89.83
11841,2015-06-01 14:07:29,22.510532,88.438363,22.55094,88.434701,Taxi AC,29,9,24,46,665.54
11852,2015-08-19 23:53:37,19.232348,72.867288,19.033643,72.875,Taxi AC,5,6,7,28,609.36
11861,2016-02-03 18:26:06,28.763558,77.197461,28.767279,77.197769,Taxi AC,26,10,54,0,1117
11871,2016-11-19 08:07:03,28.687859,77.138078,28.627896,77.156241,Taxi AC,16,9,3,10,278.82
11875,2015-01-10 00:05:46,,,13.172056,80.188752,taxi ac,28,19,36,45,597.7
11885,2016-05-21 03:27:58,22.632581,88.409233,22.569115,88.403606,taxi ac,6,15,29,31,513.1
11901,2016-04-06 08:53:11,12.937008,80.215182,13.125315,80.220151,taxi ac,28,8,28,28,365.04
11903,2015-02-14 02:01:27,22.580998,88.411693,22.64566,88.402603,Taxi AC,27,9,62,44,731.18
11905,2015-04-17 08:25:33,12.96153,80.137913,13.134145,80.207933,Taxi AC,15,5,27,34,442.84
11918,2016-05-13 08:16:22,12.898615,80.191288,13.127835,80.251084,Taxi AC,30,9,54,33,445.02
11933,2015-03-20 06:00:09,12.931712,80.254824,12.928153,80.21296,Taxi AC,3,19,28,22,297.54
11947,2016-10-28 16:04:21,22.537424,88.393323,22.717704,88.433313,taxi ac,4,16,2,24,351.22
11949,2016-01-12 18:12:06,13.059221,77.638456,12.921728,77.584383,taxi ac,16,5,36,40,503.4
11956,2015-01-24 15:48:39,13.117239,80.16401,13.159536,80.214193,Taxi AC,22,11,62,33,412.33
11960,2015-03-22 17:28:00,28.678367,77.233216,28.633786,76.987559,taxi ac,7,3,56,47,1183.02
11970,2016-02-18 14:10:29,22.654032,88.394136,22.603229,88.445108,Taxi AC,3,0,13,46,664.24
11971,2016-11-13 01:51:22,22.520625,88.415843,22.53605,88.428074,taxi ac,15,13,5,5,90.43
11973,2015-02-13 14:46:47,,,,,Taxi AC,21,6,36,23,591
11976,2016-05-01 01:58:38,19.063138,72.839292,19.06926,72.845842,taxi ac,17,15,74,69,1004.96
11985,2016-11-04 15:18:58,28.682415,77.100837,28.644714,77.216747,taxi ac,15,3,51,45,1135.78
11990,2015-08-04 04:33:46,28.758683,77.026518,28.665038,76.972145,taxi ac,4,15,30,39,1096.44
11994,2015-08-16 08:05:13,19.01411,72.853812,19.086592,72.83787,Taxi AC,25,16,12,14,315.89
11996,2015-03-28 19:45:59,19.140065,72.852844,19.24577,72.844628,taxi ac,29,10,13,26,503.13
12004,2015-03-28 18:30:50,25.364567,82.998672,25.268875,82.975665,taxi ac,14,3,0,24,567.46
12005,2015-09-05 03:16:50,,,25.317921,82.984006,taxi ac,14,2,12,11,302.5
12021,2015-09-15 00:22:29,28.587589,77.088584,28.750244,77.189453,taxi ac,14,6,3,27,722.82
12030,2016-05-18 09:25:14,25.375831,83.000811,25.300148,82.992611,taxi ac,8,16,7,22,556.58
12038,2016-12-21 15:30:30,25.319771,82.974519,25.281392,82.966031,Taxi AC,27,4,3,10,242.38
12042,2016-05-16 10:57:34,28.700575,77.166915,28.69559,77.198867,taxi ac,13,7,9,13,320.35
12047,2015-10-04 11:45:49,19.1951,72.868688,19.240055,72.870726,taxi ac,13,8,16,15,304.19
12062,2015-04-17 00:52:26,13.100876,80.156821,13.196184,80.201723,taxi ac,3,10,4,15,196.86
12078,2015-05-20 05:45:31,25.305604,82.977734,25.335967,82.97981,taxi ac,22,17,32,23,668.71
12099,2016-07-01 07:01:44,25.319965,82.96701,25.375775,82.973754,Taxi AC,27,0,22,22,611.15
12102,2015-11-01 14:25:56,19.055499,72.883683,19.108093,72.858468,taxi ac,7,9,40,40,799.71
12107,2015-05-14 00:17:48,22.731811,88.391655,22.454515,88.408442,taxi ac,15,13,73,68,656.7
12110,2015-10-11 12:08:18,28.626319,77.094201,28.572792,77.013147,Taxi AC,27,14,25,38,932.28
12115,2016-07-14 23:59:59,12.932025,77.664411,12.99632,77.502151,taxi ac,18,11,1,31,430.61
12116,2015-12-07 20:33:45,25.264711,83.013901,25.287547,82.974146,taxi ac,10,16,1,37,891.66
12120,2016-04-22 07:41:30,13.177026,80.246668,12.900561,80.145553,Taxi AC,23,0,10,34,432.16
12126,2016-07-17 14:53:22,28.708758,77.092436,28.733391,77.022113,Taxi AC,30,16,25,19,484.18
12129,2015-06-13 19:25:05,28.631077,77.19448,28.716732,76.972237,taxi ac,8,3,53,30,757.45
12132,2016-08-10 02:37:48,12.881999,80.214664,13.184923,80.193766,taxi ac,30,3,62,36,492.49
12141,2015-07-22 00:26:54,22.656907,88.417791,22.513562,88.438108,taxi ac,7,14,36,27,461.98
12154,2016-09-03 05:09:21,19.01714,72.876892,19.243816,72.869091,Taxi AC,17,18,58,33,753.83
12158,2016-08-22 05:41:18,22.597823,88.38721,22.461625,88.390567,Taxi AC,27,5,33,19,331.75
12167,2015-03-12 01:13:54,25.31872,82.977689,25.330146,82.989813,taxi ac,13,2,22,30,833.08
12168,2016-08-22 03:36:51,28.619969,77.00812,28.615835,77.183831,taxi ac,13,18,4,27,725.09
12185,2016-08-07 16:20:51,,,28.557687,77.121132,Taxi AC,29,6,70,42,1081
12186,2015-08-10 18:37:02,,,13.018785,77.660073,taxi ac,15,10,30,30,386.07
12187,2016-10-07 13:12:07,19.030013,72.86426,19.177271,72.838837,taxi ac,30,1,37,36,726.85
12202,2016-06-06 16:49:00,12.925858,77.530237,12.971057,77.696417,taxi ac,2,6,34,27,346.4
12205,2016-08-21 14:57:45,25.304155,82.963935,25.383368,82.973493,Taxi AC,11,1,48,47,1147.6
12211,2015-03-16 22:14:21,13.152647,80.255996,13.054113,80.229703,taxi ac,24,6,19,20,262.36
12216,2015-03-03 22:28:09,28.69223,77.191311,28.65863,77.009183,taxi ac,13,11,61,39,1129.8
12222,2016-04-26 10:10:42,22.600399,88.394685,22.630802,88.440978,Taxi AC,27,11,29,19,303.13
12230,2016-07-18 05:20:27,13.023115,77.693698,12.923006,77.603022,taxi ac,14,11,21,31,431.36
12246,2015-04-10 00:03:55,13.115952,77.504145,13.108592,77.657498,Taxi AC,8,4,39,46,651.6
12249,2015-05-08 16:50:24,13.153744,80.210215,13.026731,80.169955,taxi ac,26,7,72,72,462.72
12251,2016-02-16 12:15:05,22.68996,88.437801,22.619678,88.421162,taxi ac,13,17,18,25,370.81
12256,2015-10-07 23:01:13,12.944031,80.229384,13.194385,80.135832,Taxi AC,27,5,34,34,444.7
12259,2015-07-11 01:12:35,13.146143,80.213611,13.207208,80.15846,Taxi AC,6,6,22,47,623.84
12286,2016-05-21 08:34:27,19.071511,72.871984,19.18383,72.84311,taxi ac,29,1,30,37,820.88
12298,2015-08-03 01:10:18,12.863548,77.645953,12.86267,77.537564,taxi ac,27,2,26,36,494.62
12349,2016-04-22 15:18:41,13.130855,80.186896,12.885377,80.237614,Taxi AC,30,18,50,42,516.95
12352,2015-05-10 19:45:15,25.266652,82.964272,25.358816,82.966049,taxi ac,27,3,18,13,322.44
12354,2015-07-16 22:12:07,13.135209,80.166446,12.994855,80.144705,Taxi AC,23,17,76,46,615.13
12356,2015-07-13 00:49:20,28.59209,77.135637,28.645743,76.960874,Taxi AC,19,9,18,22,599.89
12365,2015-12-13 11:00:31,28.708999,77.215328,28.624789,76.98267,taxi ac,20,4,69,42,1051.07
12371,2016-03-24 18:34:15,22.528867,88.417351,22.658791,88.421137,taxi ac,15,2,36,20,310.12
12374,2015-05-04 21:23:06,25.350481,83.020483,25.289456,82.962562,taxi ac,9,14,15,18,515.03
12377,2016-08-10 04:12:05,12.922108,80.144565,12.913102,80.231843,Taxi AC,18,17,1,16,208.55
12380,2016-07-10 07:58:08,22.606286,88.430236,22.455623,88.451488,Taxi AC,20,19,38,44,718.7
12386,2016-04-18 22:15:39,12.953285,77.712593,12.954948,77.694772,taxi ac,20,11,81,47,685.62
12387,2015-09-12 15:08:22,13.033251,77.690773,12.985441,77.710526,taxi ac,24,6,16,50,193.29
12404,2015-06-11 21:09:15,22.594242,88.384282,22.591577,88.394418,taxi ac,7,2,33,20,330.33
12411,2016-12-22 15:22:10,,,19.20074,72.877411,Taxi AC,2,7,40,22,457.6
12412,2016-12-24 23:16:36,19.242034,72.863633,19.204061,72.844269,Taxi AC,7,19,18,12,276.43
12423,2016-10-26 10:36:28,22.471113,88.377363,22.511642,88.435896,taxi ac,13,0,18,18,269.97
12424,2016-09-21 15:56:00,28.605236,77.127017,28.716737,76.979473,taxi ac,24,5,10,23,574.62
12438,2015-04-24 10:11:26,22.540551,88.399801,22.45058,88.381752,taxi ac,20,18,26,44,668.1
12439,2015-08-02 00:57:52,28.556886,77.159764,28.728319,76.966355,taxi ac,2,14,52,33,942.45
12445,2016-01-09 19:53:09,19.146158,72.841263,19.228893,72.851087,Taxi AC,15,4,91,46,969.99
12446,2015-09-26 05:29:23,25.373632,82.972447,25.327851,82.995718,taxi ac,27,9,1,10,273.22
12469,2015-06-13 01:42:29,12.884022,77.545734,12.970515,77.543801,Taxi AC,22,7,11,17,234.1
12481,2015-11-19 19:26:12,13.023601,77.644755,12.99382,77.64943,Taxi AC,14,12,16,19,239.28
12482,2015-02-26 10:00:24,25.320693,82.98753,25.335373,82.962155,taxi ac,1,11,27,15,398.34
12487,2015-09-20 08:05:41,19.13184,72.878139,19.171953,72.875461,Taxi AC,18,2,31,16,363.31
12499,2016-05-15 00:56:50,12.884122,80.202946,13.039523,80.239797,taxi ac,20,5,15,25,331.57
12501,2016-09-02 01:06:41,19.06638,72.852489,19.111642,72.863092,Taxi AC,26,1,46,42,905.29
12505,2015-02-19 22:33:10,25.376038,82.967268,25.353965,82.962515,Taxi AC,7,7,43,29,834.99
12506,2016-01-06 05:23:48,19.175959,72.874293,19.034117,72.852418,taxi ac,5,12,12,42,886.35
12509,2015-12-09 20:00:18,22.55594,88.430543,22.603628,88.381746,taxi ac,8,19,6,18,273.88
12520,2015-09-25 00:30:10,,,,,taxi ac,10,3,21,18,239.18
12521,2016-08-03 12:50:38,25.269851,83.020158,25.369527,83.021815,taxi ac,8,9,86,48,1254.78
12524,2016-11-04 03:49:55,13.105737,77.519372,12.983223,77.700306,Taxi AC,29,7,78,42,618.52
12529,2016-05-14 05:12:26,25.261846,83.004006,25.343294,83.00509,Taxi AC,5,0,9,20,532.13
12539,2015-06-27 07:11:14,25.272946,82.974669,25.300209,82.97677,Taxi AC,2,10,13,29,1051.6
12540,2016-03-21 04:45:18,13.095721,80.223933,12.895345,80.174806,Taxi AC,11,8,68,47,628.54
12542,2016-08-13 19:15:37,22.67489,88.434203,22.722647,88.442373,taxi ac,4,1,3,8,118.9
12553,2015-05-27 04:52:08,13.077907,77.654557,12.85838,77.673631,taxi ac,24,9,22,31,440.58
12557,2016-06-10 22:39:10,12.893267,77.663777,12.876862,77.508958,Taxi AC,6,15,36,43,607.5
12563,2016-02-20 06:50:43,19.149175,72.867508,19.210353,72.870742,taxi ac,15,0,8,29,626.2
12564,2016-09-12 20:33:17,19.132697,72.839269,19.239589,72.863768,Taxi AC,6,11,40,41,837.67
12566,2016-01-08 01:00:01,22.488816,88.401592,22.544608,88.396384,Taxi AC,3,1,9,32,513.19
12572,2015-05-06 15:14:00,12.901161,80.146104,12.951459,80.256286,taxi ac,20,0,26,17,201.87
12573,2015-12-08 19:07:44,25.270255,83.003451,25.26752,83.013988,taxi ac,23,13,9,41,994.7
12575,2016-07-04 03:05:27,28.614383,77.128628,28.762585,77.160513,Taxi AC,13,4,11,20,551.79
12576,2016-12-09 04:52:07,28.561585,77.086278,28.708916,77.137492,Taxi AC,24,4,15,37,992.31
12584,2015-04-10 12:39:21,25.373794,82.987291,25.310937,82.99321,Taxi AC,12,6,68,43,1087.4
12587,2016-01-21 14:37:56,25.389519,82.985822,25.278615,82.981511,Taxi AC,26,3,2,19,454.05
12589,2016-11-17 18:37:14,13.106041,80.194541,12.98419,80.179206,Taxi AC,23,6,40,37,447.14
12593,2015-11-06 17:38:38,13.059925,77.651846,12.888014,77.564174,Taxi AC,13,17,48,26,342.35
12599,2016-06-22 12:24:19,13.08078,77.657136,12.846824,77.462253,taxi ac,20,9,62,39,516.21
12615,2015-04-17 02:00:26,12.900672,80.246112,12.921749,80.174814,taxi ac,12,16,61,44,607.44
12616,2016-08-18 09:03:42,12.992704,77.511434,13.011001,77.508334,taxi ac,4,10,6,20,246.32
12618,2016-06-11 05:39:59,25.38954,82.998764,25.292365,82.973277,taxi ac,14,19,18,23,632.5
12626,2015-10-07 07:26:09,13.197479,80.231015,13.137831,80.201033,Taxi AC,19,10,26,38,499.6
12629,2016-12-01 10:34:36,12.900055,77.566624,13.022139,77.556977,Taxi AC,24,3,54,43,544.32
12634,2015-08-06 19:26:51,12.990409,80.175639,13.122047,80.221603,taxi ac,29,9,71,37,1543
12658,2016-02-10 22:07:46,22.64217,88.383251,22.481448,88.420239,Taxi AC,20,9,43,27,464.61
12663,2015-01-17 08:07:00,12.952743,80.155049,13.08425,80.150036,taxi ac,18,6,44,26,351.08
12677,2015-01-25 16:20:46,13.027272,80.155902,,,Taxi AC,29,1,48,25,310.08
12678,2016-01-14 10:08:58,28.646397,77.072161,28.599531,77.118834,Taxi AC,30,18,23,25,645.08
12679,2016-02-13 22:10:12,25.263414,82.98873,25.289071,83.015565,taxi ac,29,7,36,27,749.05
12685,2015-04-20 21:43:19,12.894239,80.22552,13.134146,80.207916,Taxi AC,17,0,20,35,448.75
12702,2015-03-05 03:18:45,25.29762,83.005132,25.358355,82.967623,Taxi AC,25,10,67,40,1152.16
12729,2015-02-03 11:54:19,12.980639,80.200977,13.084008,80.181737,taxi ac,14,7,55,44,542.37
12739,2016-10-25 09:53:36,19.040534,72.876031,19.194724,72.862854,taxi ac,17,2,58,33,668.03
12741,2016-02-17 23:21:24,13.060329,80.165668,13.1619,80.201754,taxi ac,17,11,83,46,615.22
12748,2015-09-28 04:44:30,13.005602,80.135097,13.015986,80.230502,taxi ac,23,5,30,32,432.37
12775,2016-04-12 20:59:06,28.582426,77.140312,28.631344,77.009872,taxi ac,20,12,7,18,453.56
12776,2016-05-27 22:40:13,28.593129,76.997275,28.618985,77.118816,Taxi AC,26,11,56,31,888.75
12789,2015-07-26 18:22:59,25.326992,83.016409,25.325043,83.014694,taxi ac,12,6,5,3,78.35
12791,2015-07-14 12:53:00,25.294009,82.969688,25.345117,83.000551,Taxi AC,23,17,15,46,1144.89
12800,2015-01-04 08:17:25,25.276637,82.981173,25.291284,82.972796,taxi ac,19,10,6,7,196.77
12804,2015-10-15 14:56:08,13.205493,80.157451,12.968179,80.210833,Taxi AC,29,19,49,33,402.82
12808,2016-07-11 22:10:08,25.36687,83.014924,25.299751,82.993828,Taxi AC,8,16,5,46,1234.32
12810,2016-06-24 08:55:25,19.15943,72.84022,19.207966,72.863549,Taxi AC,15,19,48,40,921
12836,2016-10-13 08:26:24,13.005,80.193491,12.960428,80.247971,Taxi AC,6,11,30,25,342.27
12837,2016-06-12 03:23:43,19.091828,72.8682,19.202585,72.840371,taxi ac,14,15,80,43,972.14
12844,2015-09-19 10:31:00,19.024394,72.855475,19.242177,72.837869,taxi ac,22,10,26,32,633.07
12845,2015-10-05 21:22:03,25.301145,83.020508,25.328356,82.969141,taxi ac,29,8,0,7,188.83
12849,2016-06-22 05:03:34,12.908986,80.147025,13.067043,80.16441,taxi ac,17,15,42,47,626.77
12867,2016-10-23 02:30:33,19.215791,72.850572,19.238101,72.883998,taxi ac,22,18,22,27,588.33
12873,2016-03-02 02:30:55,13.082738,77.495277,13.064429,77.563979,Taxi AC,14,11,26,15,222.22
12874,2016-07-23 19:22:34,12.892189,77.542531,12.960323,77.460727,taxi ac,26,18,71,43,560.42
12882,2016-11-16 22:55:46,22.59539,88.377068,22.694726,88.383076,Taxi AC,14,8,32,26,428.66
12889,2015-11-19 10:15:56,28.761483,77.087752,28.751073,77.075115,taxi ac,25,5,27,27,666.87
12890,2015-02-04 06:07:57,12.854758,77.54136,12.880399,77.487711,Taxi AC,28,9,6,95,249.08
12903,2015-01-15 04:31:36,12.857117,77.599278,12.907371,77.569528,Taxi AC,16,5,45,47,650.53
12912,2015-09-21 08:23:40,19.22433,72.838599,19.065134,72.872085,Taxi AC,11,14,58,34,777.58
12937,2016-03-09 20:45:28,13.083739,80.23408,12.97671,80.158699,taxi ac,28,14,32,38,468.97
12938,2016-08-07 04:10:32,28.611198,77.10574,28.715253,77.152866,taxi ac,25,0,18,34,898.51
12952,2015-05-10 12:03:34,12.89648,77.513803,12.980282,77.462331,Taxi AC,9,0,10,16,200.93
12966,2016-05-03 04:06:50,12.97374,77.614206,12.895059,77.566491,Taxi AC,13,6,23,26,355.62
12982,2016-10-27 04:03:16,13.029622,80.194253,13.007193,80.190824,taxi ac,19,10,7,20,257.52
12984,2016-09-11 04:14:35,25.32704,82.98066,25.297315,83.010486,taxi ac,28,0,4,48,1271.05
12991,2016-05-16 14:26:47,22.708992,88.44716,,,Taxi AC,24,8,67,34,532.8
12993,2015-08-03 22:33:51,25.305099,82.996687,25.26614,82.987315,taxi ac,27,15,3,7,201.03
12999,2015-03-03 22:00:29,,,13.005716,77.596781,taxi ac,1,19,57,30,444.87
13011,2016-09-26 13:50:29,12.966287,77.575593,12.924031,77.495768,Taxi AC,21,6,68,37,489.6
13038,2016-01-08 16:18:56,19.080109,72.866407,19.169762,72.876062,taxi ac,19,1,13,32,631.87
