ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,lat,long,SQRT LAT,SQRT LONG,ADDED,FINAL,value
14223,06-06-2015 08:09,22.515678,88.375615,22.564076,88.43286,mini Bus,,,3,9,33.19,-0.048398,-0.057245,0.002342366,0.00327699,0.005619356,0.074962367,8.335815183
14224,27-10-2015 07:45,22.730165,88.4229,22.502707,88.40974,AUTO RICKSHAW,,,23,43,674.88,0.227458,0.01316,0.051737142,0.000173186,0.051910327,0.22783838,25.33562785
14225,02-08-2016 01:56,19.146621,72.85465,19.184518,72.873353,bus,,,50,28,45.87,-0.037897,-0.018703,0.001436183,0.000349802,0.001785985,0.042260914,4.699413592
14226,05-12-2015 11:11,19.183184,72.847166,19.187807,72.854242,AC Bus,,,8,29,66.77,-0.004623,-0.007076,2.13721E-05,5.00698E-05,7.14419E-05,0.008452331,0.939899244
14227,22-08-2016 07:32,22.691398,88.423405,22.684049,88.424289,Mini bus,,,4,11,36.56,0.007349,-0.000884,5.40078E-05,7.81456E-07,5.47893E-05,0.007401977,0.82399794
14228,05-03-2016 23:47,12.989543,80.167711,13.028198,80.222264,Bus,,,5,20,32.68,-0.038655,-0.054553,0.001494209,0.00297603,0.004470239,0.066859845,7.434814731
14229,24-02-2016 22:36,28.743664,76.975312,28.593771,77.11715,metro,,,25,26,48.76,0.149893,-0.141838,0.022467911,0.020118018,0.04258593,0.206363586,22.9476378
14230,07-03-2015 13:00,19.125256,72.86189,19.079505,72.868749,Mini bus,,,21,19,71.21,0.045751,-0.006859,0.002093154,4.70459E-05,0.0021402,0.046262294,5.144367136
14231,05-10-2016 05:30,25.360925,83.013404,25.271402,82.987523,AC bus,,,30,30,85.74,0.089523,0.025881,0.008014368,0.000669826,0.008684194,0.093189021,1.36261917
14232,11-07-2015 17:30,13.098849,77.556698,12.876065,77.478591,mini Bus,,,32,39,50.05,0.222784,0.078107,0.049632711,0.006100703,0.055733414,0.236079254,26.252133
14233,03-09-2016 10:02,28.682596,77.133369,28.707449,77.112193,metro,,,63,44,69.01,-0.024853,0.021176,0.000617672,0.000448423,0.001066095,0.032651104,3.6382752
14234,20-03-2016 19:38,22.729223,88.443562,22.463689,88.415688,Taxi AC,16,7,44,38,572.42,0.265534,0.027874,0.070508305,0.00077696,0.071285265,0.266993006,29.68962222
14235,14-07-2015 09:23,13.131276,77.545876,13.008917,77.683277,Metro,,,66,36,32.67,0.122359,-0.137401,0.014971725,0.018879035,0.03385076,0.183985759,2.45921645
14236,11-04-2015 00:18,13.036245,80.153563,13.151225,80.216865,Metro,,,33,19,19.04,-0.11498,-0.063302,0.0132204,0.004007143,0.017227544,0.131253737,14.59541561
14237,04-01-2016 14:40,13.065339,77.521433,13.11228,77.485066,metro,,,8,12,14.7,-0.046941,0.036367,0.002203457,0.001322559,0.003526016,0.059380268,6.6385748
14238,14-12-2016 03:56,19.074447,72.847369,19.090938,72.860901,auto rickshaw,,,22,48,1001.92,-0.016491,-0.013532,0.000271953,0.000183115,0.000455068,0.021332325,2.372154579
14239,09-05-2016 17:58,,,,,Bus,,,81,44,24.93,0,0,0,0,0,0,
14240,01-02-2016 21:32,12.976562,80.184487,13.135961,80.191933,auto rickshaw,,,9,32,329.85,-0.159399,-0.007446,0.025408041,5.54429E-05,0.025463484,0.159572818,17.74449732
14241,28-10-2016 23:11,12.997744,80.182356,12.940938,80.209869,Metro,,,15,29,25.71,0.056806,-0.027513,0.003226922,0.000756965,0.003983887,0.063118039,7.187259
14242,16-09-2016 01:08,13.092246,80.25212,13.011789,80.248721,Mini Bus,,,49,25,34.31,0.080457,0.003399,0.006473329,1.15532E-05,0.006484882,0.080528765,8.95479878
14243,13-09-2015 23:43,19.167994,72.858246,19.01964,72.8742,Ac Bus,,,19,25,60.97,0.148354,-0.015954,0.022008909,0.00025453,0.022263439,0.149209381,16.5928319
14244,22-10-2016 06:57,25.375329,82.96638,25.276726,82.980806,AUTO RICKSHAW,,,13,47,1218.81,0.098603,-0.014426,0.009722552,0.000208109,0.009930661,0.099652702,11.81385
14245,02-11-2015 06:12,13.120715,80.185548,13.052011,80.152746,ac bus,,,5,11,31.73,0.068704,0.032802,0.00472024,0.001075971,0.005796211,0.07613285,8.465972899
14246,15-04-2015 15:50,22.729713,88.393607,22.728821,88.393332,mini Bus,,,13,7,29.11,0.000892,0.000275,7.95664E-07,7.5625E-08,8.71289E-07,0.000933429,0.13797263
14247,02-08-2016 06:26,22.595523,88.42334,22.72064,88.395455,AC Bus,,,59,38,60.8,-0.125117,0.027885,0.015654264,0.000777573,0.016431837,0.128186727,14.2543641
14248,25-11-2015 03:38,13.05645,77.628736,12.97174,77.633544,AUTO RICKSHAW,,,29,25,270.3,0.08471,-0.004808,0.007175784,2.31169E-05,0.007198901,0.084846337,9.434912715
14249,16-05-2016 11:52,13.136429,77.537967,13.1251,77.654382,Auto Rickshaw,,,2,44,420.81,0.011329,-0.116415,0.000128346,0.013552452,0.013680798,0.116964945,13.65193
14250,25-12-2016 21:55,12.936393,80.214249,12.952161,80.140415,taxi non Ac,2,12,3,30,314.14,-0.015768,0.073834,0.00024863,0.00545146,0.005700089,0.075498936,8.395481715
14251,07-02-2015 20:08,13.084456,77.537632,12.845331,77.643282,Auto rickshaw,,,62,11,402.05,0.239125,-0.10565,0.057180766,0.011161922,0.068342688,0.261424345,29.738716
14252,18-05-2015 18:29,22.494501,88.422154,22.575321,88.406023,Auto rickshaw,,,64,42,458.76,-0.08082,0.016131,0.006531872,0.000260209,0.006792082,0.082414086,9.164446356
14253,14-12-2016 06:20,19.183416,72.854319,19.165776,72.882322,AUTO RICKSHAW,,,1,42,872.44,0.01764,-0.028003,0.00031117,0.000784168,0.001095338,0.033095885,3.68262421
14254,05-06-2015 20:53,13.192219,80.214113,13.139358,80.147796,AC Bus,,,34,19,45.13,0.052861,0.066317,0.002794285,0.004397944,0.00719223,0.084807015,9.435479
14255,01-11-2016 18:25,22.658179,88.428922,22.456924,88.39808,Auto Rickshaw,,,51,43,461.61,0.201255,0.030842,0.040503575,0.000951229,0.041454804,0.203604528,22.6482356
14256,20-07-2015 22:53,13.012404,77.60178,13.086169,77.533543,Bus,,,93,48,27.66,-0.073765,0.068237,0.005441275,0.004656288,0.010097563,0.100486633,11.17411358
14257,22-08-2015 15:30,19.06656,72.851968,19.079505,72.854721,metro,,,7,7,16.04,-0.012945,-0.002753,0.000167573,0.000007579,0.000175152,0.013234502,1.471676584
14258,19-02-2016 14:57,13.001273,77.567553,13.129207,77.656287,Taxi Non AC,14,16,40,36,382.99,-0.127934,-0.088734,0.016367108,0.007873723,0.024240831,0.155694673,17.31324761
14259,14-08-2015 06:33,22.502555,88.424996,22.68941,88.375871,Taxi non Ac,18,2,40,33,454.5,-0.186855,0.049125,0.034914791,0.002413266,0.037328057,0.193204701,21.4843628
14260,20-08-2015 15:36,22.709314,88.405926,22.466725,88.430186,Mini bus,,,25,37,57.18,0.242589,-0.02426,0.058849423,0.000588548,0.059437971,0.243799037,27.1145293
14261,06-12-2015 21:50,13.071516,80.170495,13.086692,80.244247,auto rickshaw,,,87,47,600.55,-0.015176,-0.073752,0.000230311,0.005439358,0.005669668,0.075297201,8.37348752
14262,17-06-2015 00:48,25.319465,82.96312,25.30125,82.969302,taxi ac,18,15,4,9,249.14,0.018215,-0.006182,0.000331786,3.82171E-05,0.000370003,0.019235471,2.138984388
14263,02-12-2016 02:03,,,,,Auto rickshaw,,,59,39,668.58,0,0,0,0,0,0,
14264,17-05-2015 04:30,28.736988,77.055296,28.739326,76.980677,mini bus,,,19,16,77.21,-0.002338,0.074619,5.46624E-06,0.005567995,0.005573461,0.074655619,8.317481
14265,20-08-2016 06:35,13.090584,80.258774,13.106852,80.156468,bus,,,84,47,25.98,-0.016268,0.102306,0.000264648,0.010466518,0.010731165,0.103591339,11.51935687
14266,07-03-2016 06:03,13.013804,80.258922,13.048535,80.237541,ac bus,,,15,12,34.01,-0.034731,0.021381,0.001206242,0.000457147,0.00166339,0.040784673,4.535255597
14267,09-12-2016 07:19,25.296013,83.004772,25.387891,82.983203,AC bus,,,35,20,740,-0.091878,0.021569,0.008441567,0.000465222,0.008906789,0.094375784,1.4945872
14268,11-04-2016 03:18,12.934265,77.707439,13.010227,77.489154,taxi Non ac,13,17,12,46,521.1,-0.075962,0.218285,0.005770225,0.047648341,0.053418567,0.23112457,25.715214
14269,06-10-2016 03:42,28.653172,77.097212,28.739193,77.002192,AC bus,,,12,24,73.46,-0.086021,0.09502,0.007399612,0.0090288,0.016428413,0.12817337,14.25287877
14270,07-11-2016 16:33,22.543741,88.426338,22.574666,88.449531,Mini Bus,,,80,43,39.93,-0.030925,-0.023193,0.000956356,0.000537915,0.001494271,0.0386558,4.298524961
14271,16-03-2015 07:58,13.167537,80.148266,13.121481,80.249997,Taxi non Ac,7,4,19,46,489.2,0.046056,-0.101731,0.002121155,0.010349196,0.012470351,0.111670728,12.41778496
14272,08-10-2015 21:22,13.00032,80.175293,13.201849,80.220561,Metro,,,48,41,32.07,-0.201529,-0.045268,0.040613938,0.002049192,0.04266313,0.20655055,22.96842115
14273,13-05-2015 03:40,,,22.616425,88.417948,Auto rickshaw,,,0,35,450.01,-22.616425,-88.417948,511.5026798,7817.733529,8329.236208,91.26464928,1148.629
14274,27-09-2016 13:37,28.759889,77.001243,28.675956,77.098568,AC Bus,,,24,26,77.87,0.083933,-0.097325,0.007044748,0.009472156,0.016516904,0.128518108,14.29121362
14275,12-02-2015 06:05,19.029754,72.882822,19.12496,72.860399,metro,,,32,30,44.46,-0.095206,0.022423,0.009064182,0.000502791,0.009566973,0.097810906,1.87657277
14276,22-12-2016 21:49,25.274255,82.987035,25.313005,82.983266,Taxi AC,12,13,32,21,599.27,-0.03875,0.003769,0.001501563,1.42054E-05,0.001515768,0.038932864,4.329334422
14277,23-03-2015 18:17,12.904448,77.502636,13.132906,77.690407,taxi Non Ac,1,7,65,41,457.65,-0.228458,-0.187771,0.052193058,0.035257948,0.087451006,0.295721163,32.88419332
14278,26-11-2015 04:01,13.000967,77.537953,12.867628,77.530909,Ac Bus,,,70,38,51.11,0.133339,0.007044,0.017779289,4.96179E-05,0.017828907,0.13352493,14.84797218
14279,06-10-2016 06:49,28.732281,77.008412,28.763268,77.15153,Taxi AC,5,2,45,39,1096.96,-0.030987,-0.143118,0.000960194,0.020482762,0.021442956,0.146434136,16.28347589
14280,27-08-2016 05:33,13.151059,80.215756,12.976643,80.253502,mini Bus,,,44,28,36.99,0.174416,-0.037746,0.030420941,0.001424761,0.031845702,0.17845364,19.8444475
14281,11-06-2016 12:46,22.554965,88.402385,22.522143,88.382621,Mini Bus,,,1,7,29.09,0.032822,0.019764,0.001077284,0.000390616,0.001467899,0.038313175,4.2642562
14282,17-06-2016 10:41,13.067506,77.619109,12.880795,77.640574,ac bus,,,10,33,46.09,0.186711,-0.021465,0.034860998,0.000460746,0.035321744,0.187940799,2.8991679
14283,17-05-2015 18:20,12.905685,77.573399,12.921946,77.459546,taxi non Ac,23,12,23,23,251.53,-0.016261,0.113853,0.00026442,0.012962506,0.013226926,0.115008372,12.7889311
14284,20-02-2015 10:53,22.522337,88.406916,22.509084,88.399982,bus,,,9,13,30.11,0.013253,0.006934,0.000175642,4.80804E-05,0.000223722,0.014957352,1.663257491
14285,21-12-2016 05:34,25.367607,82.98898,25.364531,82.96335,Bus,,,32,32,64.89,0.003076,0.02563,9.46178E-06,0.000656897,0.000666359,0.025813924,2.8758357
14286,03-10-2015 10:49,19.111559,72.863077,19.104961,72.84237,Taxi Non AC,16,16,18,14,249.64,0.006598,0.020707,4.35336E-05,0.00042878,0.000472313,0.021732774,2.416684436
14287,08-09-2015 13:15,28.755286,77.196414,28.767232,77.188529,Metro,,,23,22,44.91,-0.011946,0.007885,0.000142707,6.21732E-05,0.00020488,0.014313635,1.591676189
14288,12-04-2015 05:39,25.387054,82.965554,25.275902,82.983529,taxi ac,8,10,91,47,1651,0.111152,-0.017975,0.012354767,0.000323101,0.012677868,0.112596038,12.526794
14289,17-11-2015 15:53,22.471885,88.434986,22.471022,88.431143,auto rickshaw,,,39,20,157.71,0.000863,0.003843,7.44769E-07,1.47686E-05,1.55134E-05,0.003938708,0.437984291
14290,24-05-2015 17:06,28.620805,77.000049,28.557631,77.150128,AUTO RICKSHAW,,,27,35,519.47,0.063174,-0.150079,0.003990954,0.022523706,0.026514661,0.162833229,18.17558
14291,26-06-2016 22:46,19.077887,72.882697,19.178964,72.883709,metro,,,33,19,32.17,-0.101077,-0.001012,0.01021656,1.02414E-06,0.010217584,0.101082066,11.2432574
14292,24-06-2015 17:21,25.319626,82.978547,25.374804,82.989671,Taxi non ac,27,19,14,8,187.71,-0.055178,-0.011124,0.003044612,0.000123743,0.003168355,0.056288143,6.259241519
14293,21-06-2016 10:55,13.101045,77.587111,,,taxi ac,13,0,36,38,481.95,13.101045,77.587111,171.6373801,6019.759793,6191.397173,78.68543177,8749.8213
14294,25-08-2015 07:34,22.719804,88.415438,22.608962,88.429695,taxi ac,5,14,39,42,713.73,0.110842,-0.014257,0.012285949,0.000203262,0.012489211,0.111755139,12.42717142
14295,07-04-2016 13:34,25.387846,83.017367,25.260385,82.962251,taxi ac,8,17,58,45,1179.38,0.127461,0.055116,0.016246307,0.003037773,0.01928408,0.138867131,15.4422493
14296,17-08-2016 15:02,13.138377,80.161545,13.025987,80.14516,Taxi non Ac,18,4,7,47,457.11,0.11239,0.016385,0.012631512,0.000268468,0.01289998,0.11357808,12.62988253
14297,26-07-2015 05:18,13.07089,77.554026,12.926358,77.602189,Metro,,,43,46,1710,0.144532,-0.048163,0.020889499,0.002319675,0.023209174,0.152345573,16.9482771
14298,06-04-2016 09:53,28.639763,77.063395,28.707775,77.193755,Taxi non ac,27,13,42,37,763.93,-0.068012,-0.13036,0.004625632,0.01699373,0.021619362,0.14703524,16.3531867
14299,28-02-2016 19:35,22.579651,88.393351,22.501168,88.395195,Ac Bus,,,31,18,54.87,0.078483,-0.001844,0.006159581,3.40034E-06,0.006162982,0.07850466,8.72971818
14300,03-09-2015 14:53,19.086404,72.866531,19.139834,72.879171,Mini Bus,,,6,17,65.8,-0.05343,-0.01264,0.002854765,0.00015977,0.003014534,0.054904777,6.15411165
14301,15-02-2015 20:45,25.334656,82.968427,25.316308,82.986413,Ac Bus,,,29,32,92.4,0.018348,-0.017986,0.000336649,0.000323496,0.000660145,0.025693293,2.8579417
14302,10-03-2016 19:02,19.155134,72.87661,19.164192,72.883845,Taxi AC,15,7,74,46,925.27,-0.009058,-0.007235,8.20474E-05,5.23452E-05,0.000134393,0.011592782,1.289117332
14303,13-11-2016 19:14,28.584652,76.994243,28.64828,77.218593,Taxi Non AC,26,12,6,34,689.31,-0.063628,-0.22435,0.004048522,0.050332923,0.054381445,0.233198295,25.9316543
14304,10-01-2016 18:30,28.75535,77.025099,28.717401,77.232976,Ac Bus,,,29,45,78.79,0.037949,-0.207877,0.001440127,0.043212847,0.044652974,0.211312503,23.4979528
14305,11-08-2016 00:50,22.537587,88.402245,22.685044,88.433184,Bus,,,10,43,30.11,-0.147457,-0.030939,0.021743567,0.000957222,0.022700789,0.150667809,16.7542632
14306,01-03-2015 15:47,22.729176,88.395165,22.587193,88.386902,Metro,,,8,41,38.48,0.141983,0.008263,0.020159172,6.82772E-05,0.020227449,0.142223238,15.8152248
14307,12-07-2016 11:07,,,25.338495,82.965778,Taxi AC,19,3,65,35,905,-25.338495,-82.965778,642.0393289,6883.320319,7525.359648,86.74883082,9646.469987
14308,03-12-2016 21:26,25.389174,83.016878,25.298813,82.984712,Mini bus,,,0,30,81.51,0.090361,0.032166,0.00816511,0.001034652,0.009199762,0.095915389,1.66579127
14309,06-10-2016 15:04,25.261642,83.010851,25.288723,83.017608,Ac Bus,,,38,39,104.86,-0.027081,-0.006757,0.000733381,0.000045657,0.000779038,0.027911245,3.1373469
14310,23-07-2015 15:59,28.677556,77.182723,28.757392,77.012417,Ac Bus,,,49,8,96.11,-0.079836,0.170306,0.006373787,0.029004134,0.035377921,0.188090193,2.91562941
14311,19-06-2015 20:02,13.031978,77.549199,12.866915,77.49062,Taxi non Ac,13,7,22,27,281.27,0.165063,0.058579,0.027245794,0.003431499,0.030677293,0.175149345,19.4766721
14312,13-11-2015 07:39,28.562901,76.993951,28.604755,77.084789,Mini Bus,,,25,16,79.77,-0.041854,-0.090838,0.001751757,0.008251542,0.0100033,0.100016496,11.1218344
14313,27-01-2015 10:27,19.140356,72.871758,19.046554,72.846235,taxi non ac,25,0,71,42,723.89,0.093802,0.025523,0.008798815,0.000651424,0.009450239,0.097212338,1.81123
14314,07-05-2016 19:05,13.111613,77.68138,12.888881,77.654969,metro,,,10,36,31.9,0.222732,0.026411,0.049609544,0.000697541,0.050307085,0.224292409,24.94131588
14315,22-04-2015 23:49,22.654862,88.43246,22.612236,88.418867,taxi ac,13,9,32,36,606.02,0.042626,0.013593,0.001816976,0.00018477,0.002001746,0.044740871,4.975184839
14316,17-08-2016 11:29,28.590705,77.128146,28.600238,77.039517,taxi ac,13,8,27,19,483.25,-0.009533,0.088629,9.08781E-05,0.0078551,0.007945978,0.089140214,9.912391783
14317,23-06-2015 20:07,12.947033,77.487665,13.007767,77.640829,AC bus,,,2,19,46.84,-0.060734,-0.153164,0.003688619,0.023459211,0.02714783,0.164765985,18.32197748
14318,22-02-2016 10:11,13.045198,80.184275,12.940999,80.198825,Metro,,,65,43,32.18,0.104199,-0.01455,0.010857432,0.000211702,0.011069134,0.105209952,11.69934672
14319,08-01-2015 11:25,13.074337,77.459785,12.880965,77.644607,mini bus,,,14,36,46.55,0.193372,-0.184822,0.03739273,0.034159172,0.071551902,0.267491873,29.7459627
14320,07-10-2016 16:18,28.707753,77.063196,28.635946,77.120525,auto rickshaw,,,7,19,841,0.071807,-0.057329,0.005156245,0.003286614,0.008442859,0.091885034,1.21761579
14321,24-02-2016 11:24,12.875391,77.56056,13.041415,77.649209,taxi non Ac,17,8,12,24,248.22,-0.166024,-0.088649,0.027563969,0.007858645,0.035422614,0.188208963,2.92883669
14322,09-06-2016 04:14,22.573614,88.393007,22.697159,88.394661,auto rickshaw,,,49,43,676.92,-0.123545,-0.001654,0.015263367,2.73572E-06,0.015266103,0.123556071,13.73943512
14323,15-05-2015 01:10,19.079027,72.846147,19.217199,72.844993,auto rickshaw,,,39,25,435.89,-0.138172,0.001154,0.019091502,1.33172E-06,0.019092833,0.138176819,15.36526227
14324,21-06-2015 00:27,28.573646,77.203119,28.657729,77.105233,AUTO RICKSHAW,,,24,30,642.1,-0.084083,0.097886,0.007069951,0.009581669,0.01665162,0.129041156,14.34937652
14325,01-09-2016 09:23,28.712904,77.094563,28.635149,76.976356,taxi ac,28,2,32,48,1200.67,0.077755,0.118207,0.00604584,0.013972895,0.020018735,0.141487579,15.73341873
14326,16-11-2016 11:00,13.134588,80.227775,13.133565,80.184744,mini Bus,,,2,55,42.8,0.001023,0.043031,1.04653E-06,0.001851667,0.001852713,0.043043158,4.78639922
14327,26-12-2015 09:39,13.031984,77.676018,,,AC bus,,,15,35,49.02,13.031984,77.676018,169.832607,6033.563772,6203.396379,78.76164282,8758.294681
14328,05-11-2015 17:36,19.235561,72.847503,19.103173,72.862071,Auto rickshaw,,,53,36,424.73,0.132388,-0.014568,0.017526583,0.000212227,0.017738809,0.133187121,14.814784
14329,25-01-2015 22:22,13.152699,80.218349,13.10646,80.238509,taxi non Ac,30,15,17,16,180.68,0.046239,-0.02016,0.002138045,0.000406426,0.002544471,0.050442747,5.69233462
14330,28-05-2015 11:34,12.892648,80.207553,12.97247,80.147053,Auto Rickshaw,,,1,14,88.93,-0.079822,0.0605,0.006371552,0.00366025,0.010031802,0.100158882,11.1376677
14331,18-02-2015 08:26,13.199513,80.135192,13.014065,80.211535,auto rickshaw,,,57,30,314.92,0.185448,-0.076343,0.034390961,0.005828254,0.040219214,0.200547287,22.385832
14332,09-12-2015 23:28,25.363529,83.000186,25.263098,83.011873,Taxi AC,30,0,17,48,1291.33,0.100431,-0.011687,0.010086386,0.000136586,0.010222972,0.101108712,11.24328882
14333,17-01-2016 22:38,13.006597,80.171992,13.187214,80.152401,AUTO RICKSHAW,,,27,38,393.93,-0.180617,0.019591,0.032622501,0.000383807,0.033006308,0.181676383,2.2241374
14334,19-09-2016 03:02,13.019963,77.547354,12.881551,77.635618,Auto Rickshaw,,,8,20,199.08,0.138412,-0.088264,0.019157882,0.007790534,0.026948415,0.164159725,18.25456146
14335,16-10-2015 05:15,22.523811,88.403661,22.542811,88.441339,Taxi AC,16,8,63,42,722,-0.019,-0.037678,0.000361,0.001419632,0.001780632,0.042197532,4.692365528
14336,13-09-2015 15:51,22.551354,88.420023,22.451652,88.441322,taxi Non Ac,15,8,51,35,448.95,0.099702,-0.021299,0.009940489,0.000453647,0.010394136,0.101951637,11.3372199
14337,28-10-2016 08:32,19.187038,72.848415,19.228265,72.859512,Auto rickshaw,,,2,11,167.75,-0.041227,-0.011097,0.001699666,0.000123143,0.001822809,0.042694367,4.747613564
14338,01-08-2015 15:13,25.282937,83.004877,25.308445,83.021369,ac bus,,,7,28,83.26,-0.025508,-0.016492,0.000650658,0.000271986,0.000922644,0.030375058,3.37776412
14339,20-12-2016 02:54,22.719828,88.437118,22.720194,88.411884,Metro,,,26,40,38.8,-0.000366,0.025234,0.000000134,0.000636755,0.000636889,0.025236654,2.8631594
14340,08-12-2015 15:56,19.229307,72.879295,19.251443,72.850995,Bus,,,1,5,21.42,-0.022136,0.0283,0.000490002,0.00080089,0.001290892,0.035928992,3.99533957
14341,11-10-2015 22:57,28.604079,77.158682,28.584888,77.016671,taxi ac,13,10,24,37,989.87,0.019191,0.142011,0.000368294,0.020167124,0.020535419,0.143301844,15.9351659
14342,20-03-2015 00:12,25.27263,82.9846,25.28701,82.989978,Bus,,,10,15,54.3,-0.01438,-0.005378,0.000206784,2.89229E-05,0.000235707,0.015352761,1.7722773
14343,10-10-2016 11:29,19.136783,72.864784,19.184127,72.858113,Bus,,,13,20,54.82,-0.047344,0.006671,0.002241454,4.45022E-05,0.002285957,0.047811678,5.316658621
14344,16-03-2016 20:05,19.138344,72.881413,19.094289,72.865254,bus,,,46,44,41.68,0.044055,0.016159,0.001940843,0.000261113,0.002201956,0.046925007,5.218687
14345,20-04-2015 08:40,22.71253,88.449027,22.663904,88.388777,Taxi AC,13,16,21,25,428.58,0.048626,0.06025,0.002364488,0.003630062,0.00599455,0.077424482,8.6962372
14346,06-01-2015 06:12,13.116171,77.585924,13.07758,77.603458,Metro,,,7,12,14.44,0.038591,-0.017534,0.001489265,0.000307441,0.001796706,0.042387574,4.713498238
14347,11-10-2016 22:33,12.92296,77.470992,12.951628,77.471109,taxi ac,3,12,9,15,213.39,-0.028668,-0.000117,0.000821854,1.3689E-08,0.000821868,0.028668239,3.18798149
14348,13-04-2016 07:41,19.102538,72.855988,19.210154,72.845823,mini Bus,,,8,29,64.95,-0.107616,0.010165,0.011581203,0.000103327,0.011684531,0.108095008,12.216485
14349,04-07-2016 06:13,13.031433,80.216492,13.161888,80.165229,taxi ac,13,1,50,26,1114,-0.130455,0.051263,0.017018507,0.002627895,0.019646402,0.140165624,15.58641741
14350,22-06-2016 23:20,25.353116,82.99562,25.386452,82.986198,Taxi AC,19,13,3,21,566.85,-0.033336,0.009422,0.001111289,8.87741E-05,0.001200063,0.034641925,3.8521828
14351,09-06-2015 01:02,19.032739,72.867982,19.168225,72.876607,taxi ac,8,13,4,28,617.94,-0.135486,-0.008625,0.018356456,7.43906E-05,0.018430847,0.135760255,15.965435
14352,03-04-2015 05:27,28.720636,77.159186,28.606269,77.139026,Metro,,,27,45,70.65,0.114367,0.02016,0.013079811,0.000406426,0.013486236,0.116130256,12.91368443
14353,18-10-2016 21:34,25.371813,83.020118,25.344606,82.988131,Taxi non Ac,21,0,56,48,1089.37,0.027207,0.031987,0.000740221,0.001023168,0.001763389,0.041992726,4.66959116
14354,11-05-2016 14:06,19.023766,72.859503,19.054099,72.864663,Taxi AC,29,15,38,20,417.6,-0.030333,-0.00516,0.000920091,2.66256E-05,0.000946716,0.030768758,3.421485926
14355,11-11-2015 14:54,13.087152,77.602252,13.070219,77.671369,mini bus,,,3,18,43.62,0.016933,-0.069117,0.000286726,0.00477716,0.005063886,0.071160988,7.91311838
14356,04-09-2015 20:42,28.593922,77.024255,28.673552,77.048649,Mini Bus,,,34,22,96.83,-0.07963,-0.024394,0.006340937,0.000595067,0.006936004,0.083282676,9.26133581
14357,04-06-2015 13:38,13.114713,80.169348,13.022893,80.191486,taxi ac,28,8,36,24,293.72,0.09182,-0.022138,0.008430912,0.000490091,0.008921003,0.094451064,1.5295829
14358,08-01-2016 22:20,19.077163,72.883296,19.020538,72.855132,Metro,,,36,47,58.63,0.056625,0.028164,0.003206391,0.000793211,0.003999602,0.063242403,7.32555199
14359,27-05-2016 15:18,25.295533,83.007781,25.298863,82.982661,AUTO RICKSHAW,,,70,46,856.2,-0.00333,0.02512,1.10889E-05,0.000631014,0.000642103,0.025339757,2.81778112
14360,24-02-2016 10:38,25.318234,82.987285,25.382117,83.008502,taxi ac,15,9,10,11,282.28,-0.063883,-0.021217,0.004081038,0.000450161,0.004531199,0.06731418,7.485336774
14361,10-05-2016 22:35,28.560512,77.056526,28.596327,77.10639,taxi non ac,6,8,82,45,1048.22,-0.035815,-0.049864,0.001282714,0.002486418,0.003769133,0.061393263,6.82693827
14362,17-01-2016 14:53,12.901918,80.18248,12.895143,80.238703,AC Bus,,,11,35,45.03,0.006775,-0.056223,4.59006E-05,0.003161026,0.003206926,0.05662973,6.2972261
14363,13-08-2016 13:05,19.023965,72.843375,19.089285,72.841342,mini bus,,,54,37,77.1,-0.06532,0.002033,0.004266702,4.13309E-06,0.004270835,0.06535163,7.2671129
14364,06-01-2015 12:35,13.191486,80.223497,13.196145,80.189735,Mini Bus,,,13,19,41.7,-0.004659,0.033762,2.17063E-05,0.001139873,0.001161579,0.034081944,3.78991222
14365,04-05-2015 02:24,28.559037,77.099865,28.569991,77.135016,ac bus,,,3,24,74.91,-0.010954,-0.035151,0.00011999,0.001235593,0.001355583,0.036818242,4.9418847
14366,05-01-2016 16:02,25.382604,82.969026,25.352937,83.003526,Bus,,,13,47,54.52,0.029667,-0.0345,0.000880131,0.00119025,0.002070381,0.045501438,5.59759941
14367,13-06-2016 11:25,28.689296,77.011508,28.697514,77.164286,Bus,,,6,33,66.55,-0.008218,-0.152778,6.75355E-05,0.023341117,0.023408653,0.152998865,17.1347383
14368,21-03-2016 02:10,25.331521,82.980038,25.351136,82.96878,Bus,,,28,37,71.44,-0.019615,0.011258,0.000384748,0.000126743,0.000511491,0.022616162,2.514917228
14369,06-09-2015 15:40,28.642823,76.961009,28.596896,77.205887,taxi ac,19,8,16,36,883.22,0.045927,-0.244878,0.002109289,0.059965235,0.062074524,0.249147595,27.7521259
14370,12-06-2015 12:08,19.039428,72.851903,19.210394,72.841673,metro,,,19,30,44.14,-0.170966,0.01023,0.029229373,0.000104653,0.029334026,0.17127179,19.454235
14371,11-02-2015 17:36,19.119541,72.867207,19.192493,72.879628,AC Bus,,,11,10,49.54,-0.072952,-0.012421,0.005321994,0.000154281,0.005476276,0.074001862,8.229729
14372,14-10-2015 22:20,12.978476,80.258621,13.058411,80.246558,mini Bus,,,23,16,37.45,-0.079935,0.012063,0.006389604,0.000145516,0.00653512,0.08084009,8.98941837
